username,comicID,rating
baransukuzure,648,4.0
Mono-no-aware,648,4.0
kidas,648,5.0
Cs1123,648,5.0
kippei-san,648,4.0
CocoPai,648,5.0
Buruno,648,3.0
Numi,648,4.0
notatragedy,648,4.0
weezy-pup,648,5.0
Laurentius,648,4.0
ChinaGirl,648,5.0
Soiku,648,5.0
m0g,648,4.0
Lares,648,4.0
Damnyousenpai,648,4.0
XxThageXx,648,5.0
Pekie,648,4.0
Absintax,648,5.0
DarkeLia,648,5.0
postergirl,648,5.0
Cookie-chan-,648,4.0
Pao,648,4.0
sayurionee-chan,648,5.0
ShanaFlame,648,5.0
Lea-chan,648,5.0
SugoiSugiru,648,4.0
Akatsuki03,648,5.0
kaozmarine,648,4.0
Saiyura,648,5.0
Darkline,648,5.0
Reiayni,648,4.0
koropokkurs,648,5.0
Furokuro,648,5.0
SonMati,648,3.0
Chronowarp,648,3.0
HaineChan,648,5.0
Hikikomori-san,648,4.0
Saddo,648,3.0
waoetfi,648,4.0
Vatelema,648,4.0
NoBadsign,648,4.0
Zloan,648,5.0
TsarinaYvetta,648,5.0
Blue_Qbe,648,5.0
Kazeyomi,648,4.0
LaAmaya,648,4.0
namango,648,4.0
GodsDragon,648,4.0
_Anime_Boy_,648,5.0
Wisebear,648,5.0
StormKing786,648,5.0
Cmeha,648,5.0
yogi2007,648,5.0
mochichidango,648,4.0
Ebisu-sama,648,5.0
PenDraco,648,5.0
ChronoKid,648,4.0
missnothingtown,648,3.0
Lontrain,648,4.0
zwil,648,5.0
dragonlayer,648,4.0
Lolle,648,5.0
Death-Ruu-G,648,4.0
CandyKissesx3,648,4.0
msCandy,648,5.0
KtromeX3,648,4.0
XisXD,648,4.0
Taria,648,5.0
Fai-chan,648,5.0
ilovehaji,648,5.0
Semimae,648,5.0
MasterGear,648,4.0
Tipsyrools,648,5.0
meikiyou,648,4.0
Nirnaeth,648,4.0
kinyaminolord,648,4.0
WillKamio,648,4.0
Mariya36,648,5.0
Fiby,648,4.0
ChibiOnigiri,648,5.0
seittilelu,648,4.0
Aaron44,648,4.0
LokiAgdistis,648,3.0
Sfalcin,648,4.0
Ropogni,648,4.0
Killraven,648,5.0
sin-chan,648,4.0
Hanamizu,648,5.0
BlackWiltingRose,648,4.0
LeSeNoK,648,4.0
ShiroganeDx,648,3.0
Malenaah,648,4.0
Aerxya,648,4.0
infinitejester,648,5.0
Miya_,648,5.0
Smileidiote,648,4.0
Riseha,648,5.0
Lali08,648,5.0
Nike,648,4.0
Cowboy_Tanaka,648,4.0
Selaine,648,4.0
noirgrimoir,648,5.0
Azachi,648,5.0
Kanekas,648,4.0
ShouKyoya,648,5.0
Khodan,648,4.0
Shiro_Usagi,648,4.0
HaarWyvern,648,3.0
willmcgowan85,648,4.0
nevinowa,648,4.0
BaronBadass,648,4.0
DarkMaxUchiha,648,3.0
Qvon,648,5.0
Orosweter,648,5.0
KissMyAnthia,648,4.0
msarkar98,648,5.0
AcceleratorAngel,648,5.0
Katherine_,648,5.0
Alvenzo,648,3.0
callensburg,648,3.0
00Mgsan,648,5.0
AC23,648,4.0
Ahyan,648,4.0
AldoSama,648,4.0
benriya,648,4.0
beyondultra,648,4.0
BruisedAngel,648,5.0
HaltzRedmont,648,5.0
HanzeiR,648,5.0
Haxen88,648,4.0
Trefoil,648,5.0
-Yami,648,3.0
S4MU3SK,648,4.0
Seffzen,648,5.0
soohye,648,5.0
Stolas,648,3.0
kamicchan,648,3.0
LegacyHeart,648,4.0
LeonhartAugust,648,4.0
lungsreach,648,5.0
Myloxeth,648,5.0
nicwin,648,5.0
ARoseCast,651,5.0
WhiteRoseSister,651,5.0
Fyndra,651,4.0
Tchyo,651,5.0
Inuki,651,5.0
Mono-no-aware,651,5.0
wakka9ca,651,4.0
WinryElric,651,5.0
nami-chibi,651,5.0
Jacut,651,5.0
Protodude,651,5.0
Kochflakes,651,5.0
arff98,651,5.0
Quintessence,651,5.0
XDKeriDX,651,5.0
LeandroGado,651,5.0
GarnetJello,651,5.0
Pao,651,5.0
ClosedCX,651,4.0
Satsumayu,651,5.0
TommasoDS,651,4.0
tiberis1221,651,5.0
FauSToMaTiC,651,5.0
Akatsuki03,651,4.0
JadeMatrix,651,5.0
Darkline,651,5.0
idlezeal,651,5.0
sky14,651,5.0
gabrielrcamp,651,5.0
LaOveja,651,4.0
Ninomiya,651,5.0
niiica,651,5.0
Uriel1988,651,3.0
Yuka-,651,5.0
Lontrain,651,5.0
Tabito-san,651,4.0
Castilho,651,4.0
grandy_UiD,651,5.0
TensaiShonen,651,5.0
geemaa,651,5.0
GoldenBoy55,651,5.0
LokiAgdistis,651,5.0
mangafreakZX,651,5.0
Ninjice,651,4.0
Psychoholicx3,651,5.0
Morlaer,651,5.0
Guigas,651,5.0
xDDJx,651,4.0
Jambo,651,5.0
niks1991911,651,5.0
Gokaired,651,5.0
ronaldejw,651,4.0
cannibalbuffet,651,5.0
Karpaasi,651,4.0
JayArcher,651,5.0
Yukun,651,5.0
Naurim,651,4.0
HaarWyvern,651,4.0
ViewtifulFella,651,5.0
Fenryr19,651,5.0
Romario3210,651,3.0
Paquito_Fr,651,5.0
Aldanders,651,4.0
samgantz,651,4.0
HaXXspetten,651,3.0
Kmale0n,651,5.0
Sc1encuS,651,5.0
Blarey,651,5.0
Nick-Knight,651,5.0
chinesecartoonz,651,4.0
Alvenzo,651,5.0
Valkata,651,5.0
Akira_Sakura,651,4.0
Rainethief,651,5.0
FuLiiX,651,4.0
poticardo,651,3.0
IcePurple,651,5.0
Zero_Shield,651,4.0
AnimeXHunter,651,5.0
Ketchup111,651,4.0
AndoCommando,651,5.0
UlinLaethan,651,4.0
FuN3k,651,5.0
_rif,651,4.0
Ajdamko,651,4.0
ALPyron,651,5.0
Alufei,651,5.0
Atelier_Weiss,651,5.0
AutumnHues,651,4.0
berzerke53,651,5.0
Bizancio,651,5.0
BloodyFate,651,4.0
Bonishka1,651,5.0
cancer2alpaca,651,5.0
CorrePraFuji,651,4.0
Damuzen,651,4.0
Hamaneko,651,5.0
Haxen88,651,5.0
Heinessen,651,5.0
HolBasten,651,5.0
Iamdeva,651,5.0
UdonBowl,651,4.0
VolatileSmile,651,4.0
WitchJacqueline,651,4.0
yamzntunafish,651,5.0
ys19931006,651,5.0
-Koku,651,4.0
INU4SH4,651,5.0
ItachiDxD,651,4.0
Jevasamy,651,5.0
jimanator,651,5.0
Jokesnoyou,651,3.0
petran79,651,5.0
PinkBlossom_Xx,651,4.0
pixo,651,4.0
Pokemblem,651,3.0
Pomugrenade,651,5.0
sebastiancqn,651,5.0
Senapi,651,4.0
Sluppski,651,3.0
SOFI413,651,3.0
stephen5000,651,5.0
Strengthen,651,3.0
synthwriel,651,4.0
TalkingHead00,651,5.0
-techman-,651,5.0
TheRealSanji,651,4.0
Felix-san,651,5.0
FFF4B,651,5.0
Fraxtal,651,4.0
GoodLoserM,651,4.0
keasbo,651,5.0
KidBoruto,651,4.0
Lifeau,651,5.0
lungsreach,651,5.0
LunyRem,651,5.0
Make-inu,651,5.0
marru7,651,5.0
Mjyrn,651,4.0
Mullerio,651,5.0
myopass,651,4.0
Orion-Sparda,651,5.0
ARoseCast,656,5.0
Reactive,656,5.0
rkronin,656,5.0
rah-rah,656,5.0
Tchyo,656,5.0
Racchan,656,2.0
Laplacian,656,4.0
Metroid,656,5.0
akayuki,656,4.0
WormFrizzer,656,5.0
wakka9ca,656,5.0
Trametas,656,5.0
Brian333,656,5.0
Shiruz,656,5.0
Jacut,656,4.0
CocoPai,656,5.0
Buruno,656,4.0
Soldiershin,656,5.0
ACE2001,656,5.0
m0g,656,5.0
arff98,656,4.0
Slasher,656,5.0
LeandroGado,656,5.0
DarkeLia,656,5.0
Arazial,656,4.0
Cursedflame,656,5.0
neji11,656,4.0
Baby-BL,656,4.0
Treebeard-dono,656,5.0
iomi,656,5.0
Pao,656,4.0
Coliostro,656,4.0
TommasoDS,656,5.0
gryupus,656,5.0
JEOSAMA,656,5.0
Faiir,656,5.0
tiberis1221,656,5.0
DMDetonator,656,4.0
SugoiSugiru,656,4.0
azywrckt,656,4.0
Darkline,656,5.0
tamanxzg,656,5.0
Fooly_Cooly,656,5.0
Ughgetatan,656,5.0
Gas,656,5.0
ahmed10,656,5.0
SonMati,656,4.0
Hikikomori-san,656,4.0
waoetfi,656,5.0
Tsukiaki,656,5.0
Xezcente,656,5.0
LaOveja,656,4.0
Ninomiya,656,5.0
TheVoynichCodex,656,5.0
Zetsushige,656,4.0
GodsDragon,656,5.0
shinobi_on,656,4.0
Stratovarius223,656,5.0
Silent89,656,4.0
fuckdad,656,5.0
funsohng,656,5.0
Stooka,656,4.0
InnocentNyuu,656,5.0
Dainius,656,4.0
zhenya,656,5.0
Arthuro-Ray,656,3.0
Flayer6669,656,4.0
Nidhoeggr,656,5.0
Lumilicious,656,4.0
dbfuentes,656,4.0
Castilho,656,5.0
lililovelilica,656,4.0
NickTM,656,3.0
psychoLISSI,656,5.0
Anime_Reaper,656,5.0
Utakan,656,3.0
TensaiShonen,656,5.0
Yoda87,656,5.0
geemaa,656,5.0
OMGWTFLOLBBQ,656,5.0
Dar_Klink,656,5.0
GoldenBoy55,656,5.0
Lzwaker,656,5.0
taishel,656,5.0
MasterGear,656,5.0
Ana__wolf,656,5.0
SpazzyMcgee,656,5.0
meikiyou,656,5.0
Nirnaeth,656,5.0
SlinkyDreams,656,5.0
Saulenger,656,5.0
rjimenez,656,5.0
Ororon,656,5.0
Killraven,656,5.0
Grando_,656,4.0
Messy,656,5.0
LuciferIAm,656,5.0
ZeekUchiha,656,3.0
AkiraKenzo1,656,5.0
Morlaer,656,5.0
kazumitakashi,656,5.0
icaro_i,656,5.0
Ferchase,656,4.0
Barion-Zara,656,5.0
john1004,656,4.0
marko8819,656,5.0
taaksuu,656,3.0
Arpegius-Sama,656,5.0
Jambo,656,5.0
kurosaki_kabuto,656,4.0
lakts,656,5.0
dark-chaos,656,5.0
xeries,656,4.0
Selaine,656,4.0
Karpaasi,656,5.0
Yukun,656,5.0
Reika_Mikami,656,5.0
ShouKyoya,656,5.0
rossetrut,656,5.0
AZNXREVEAL,656,5.0
MasterOps,656,5.0
shizu,656,4.0
Willgoub,656,4.0
ChokeBee,656,5.0
Juffe,656,5.0
hanzzzz89,656,3.0
HaarWyvern,656,4.0
willmcgowan85,656,5.0
BaronBadass,656,5.0
Ashi_lover,656,5.0
Mystelinth,656,5.0
TrueImmortal666,656,5.0
JohnGaltMG,656,5.0
tsudecimo,656,5.0
Rance-sama,656,5.0
Romario3210,656,3.0
samgantz,656,5.0
-Araragi-,656,5.0
AntonKutovoi,656,5.0
An_amazing_world,656,5.0
Daah,656,5.0
Obeythealfa,656,4.0
Nameless_Monster,656,5.0
nitsher,656,4.0
Kmale0n,656,5.0
Wesleysan,656,5.0
AkiyamaChiaki,656,5.0
Jousuke,656,5.0
Evit,656,5.0
Rizadikur,656,5.0
Blarey,656,5.0
KaitonPT,656,4.0
Zevai,656,4.0
TheTitanTrio,656,3.0
vinicsmoura,656,5.0
AcceleratorAngel,656,5.0
Mystz,656,5.0
Alvenzo,656,5.0
M_F_M,656,5.0
Sulframus,656,5.0
IllidanSF,656,5.0
Luxsolar,656,5.0
Kiuso,656,5.0
FuLiiX,656,5.0
GoldenDevilGamer,656,4.0
mertsi,656,4.0
buenox,656,5.0
xDark_Ghoul,656,5.0
AnimeXHunter,656,5.0
RenatoJr,656,5.0
Miru,656,5.0
hurried,656,4.0
UlinLaethan,656,4.0
WMR,656,3.0
SonadoAlaikor,656,5.0
Mrudul,656,5.0
265,656,4.0
604,656,5.0
_Bri,656,5.0
_chitanda,656,5.0
_KaSa,656,4.0
_rif,656,4.0
Acrojinz,656,5.0
Adey,656,5.0
Ae01us,656,5.0
AK25,656,5.0
ALPyron,656,5.0
Araragiri-san,656,5.0
Are_Skodvin,656,5.0
Artifex_,656,5.0
asaderu,656,5.0
AssertYourGirth,656,5.0
astolfos_shlong,656,5.0
AvanAJ,656,5.0
AverCon,656,5.0
AweHMAN,656,5.0
Babyyaga26,656,5.0
Baltic_Dude,656,5.0
berzerke53,656,4.0
big_demon_69,656,5.0
bismuthianpage,656,5.0
bladerv,656,4.0
blitz_21x,656,5.0
Bonishka1,656,5.0
Bowry,656,4.0
brendan_russell,656,5.0
bzcrf,656,5.0
cancer2alpaca,656,5.0
cashfile,656,5.0
clueless--_--,656,5.0
CondessaSakura,656,5.0
Cooked_Chicken,656,5.0
Coomcumber,656,5.0
CorrePraFuji,656,4.0
Crimson_Kaiser,656,5.0
CrimsonQ,656,5.0
CrispyToenails,656,5.0
Dagako,656,5.0
Damuzen,656,4.0
Dani-kunn,656,5.0
darkfeatherX,656,4.0
darknees79,656,5.0
Dasdsadzxczx,656,5.0
DeathSmiles,656,5.0
dingledong,656,5.0
DokiDokiRem,656,5.0
Hanaki_Neko,656,5.0
Haxen88,656,5.0
HectorBlaze,656,5.0
Heinessen,656,5.0
Henraays,656,4.0
Hexakiller21,656,5.0
hlaxkar,656,5.0
hlben10,656,5.0
Hodor96,656,5.0
hsmzgr,656,5.0
Hyakkimaru99,656,5.0
Iamdeva,656,5.0
Ihatemylifemost,656,5.0
TmorTV,656,3.0
tomas1dc,656,5.0
TomoyasaI,656,5.0
ToruToruu,656,4.0
TsukiKitsune,656,4.0
Versace-Senpai,656,4.0
wasamushi,656,5.0
Wevhx,656,4.0
Xarkiesami,656,5.0
Xenars,656,4.0
Xidius,656,4.0
XYGMA,656,5.0
Yagami-Zero,656,4.0
yamzntunafish,656,5.0
ys19931006,656,5.0
YusukeU,656,5.0
yuyep,656,5.0
Zokyuun,656,5.0
Imma_fakeweeb,656,5.0
INU4SH4,656,4.0
Jalter4waifu,656,4.0
Jam-,656,4.0
Jevasamy,656,5.0
jimanator,656,5.0
Jizzjazzjoe,656,5.0
JMxJM,656,5.0
Jokesnoyou,656,5.0
JonasanJosuta,656,5.0
pattern7,656,5.0
Peropedopopinn,656,5.0
perrcel,656,5.0
Phoenix_SMT,656,5.0
pirxs,656,5.0
Pito9,656,5.0
Plasmier,656,4.0
Pokemblem,656,4.0
Pomugrenade,656,5.0
PsychoEkin,656,4.0
PudimMafioso,656,5.0
puretrashu,656,5.0
Quodcoles,656,5.0
Radzak,656,5.0
ranger598,656,5.0
RazorJazz9,656,5.0
RGN,656,5.0
Rocy98,656,5.0
Rofreg,656,5.0
ronsnowit,656,5.0
Ruisumaru,656,5.0
Ruru-raida-34,656,5.0
SaintGold,656,5.0
Sakuragi_31,656,5.0
sayayuriko,656,4.0
Sayohh,656,4.0
Se1ko_Kimura,656,4.0
Shaderino,656,5.0
Skoll98,656,4.0
SlothfulOtaku,656,5.0
SlowyKnight,656,5.0
Sluppski,656,4.0
SOFI413,656,3.0
SoleilIris,656,5.0
SoLongGayBowser,656,3.0
SonicHack,656,5.0
SouldeC,656,5.0
Spood,656,5.0
spookasis,656,5.0
stephen5000,656,5.0
Stolas,656,5.0
StrawhatAJ,656,5.0
SynthwaveCrusade,656,5.0
synthwriel,656,5.0
Tai-,656,4.0
takamikan,656,5.0
Takemikazuchi_,656,5.0
TalkingHead00,656,4.0
ThatRayGuy_,656,4.0
THE_SAMO,656,5.0
TheAlabama,656,5.0
Thelas,656,5.0
Thorf,656,5.0
FFF4B,656,5.0
FigaroTaiga,656,5.0
Fluwid,656,5.0
FrankyP,656,5.0
Fraxtal,656,5.0
FullTimeAutist,656,4.0
Fwufy,656,5.0
GaboxGarrido,656,4.0
GantzX,656,5.0
Gerry008,656,5.0
getchu,656,4.0
getupchoice,656,4.0
Gintoki_007,656,5.0
GoodLoserM,656,5.0
Grandiel,656,5.0
Kaizoku_Naruto,656,5.0
kalekiko,656,5.0
Kamilek,656,5.0
Karunas,656,5.0
khkins21guns,656,5.0
Kitaku_humanoid,656,5.0
kuribunn,656,4.0
Kusanagi_VT,656,5.0
Loorya,656,5.0
lord_ofegg,656,4.0
lungsreach,656,5.0
Makami-tsu,656,4.0
MaltosBry28,656,4.0
Mariatwk,656,5.0
marru7,656,5.0
MartinRodriguez,656,5.0
Maryamathe,656,5.0
matilda_chan,656,4.0
Meroem,656,5.0
MHFO,656,5.0
MikazeArtz,656,5.0
Mirai34,656,5.0
Mjyrn,656,5.0
Moris_ESPOIR,656,5.0
Mr_Sakata,656,5.0
Muadiziro,656,5.0
Myloxeth,656,5.0
myopass,656,4.0
N3xusRon,656,5.0
Nakku,656,4.0
Narukami-,656,5.0
Nateriver20,656,5.0
Neko_Lover,656,5.0
nikodragu3,656,5.0
NikyNeko,656,5.0
NormalNoFetish,656,4.0
NoSoyNico,656,5.0
Nuage,656,5.0
Orion-Sparda,656,5.0
Ozean,656,5.0
Ozymandyas,656,4.0
PAN_CAT,656,5.0
Pardieiro,656,5.0
seif,658,4.0
Ragnao,658,5.0
Reactive,658,5.0
eppyomega,658,5.0
Yuunagi,658,4.0
rkronin,658,4.0
rah-rah,658,5.0
DeadLord,658,3.0
saizo6,658,4.0
Tchyo,658,5.0
Inuki,658,4.0
technokid,658,5.0
Laplacian,658,4.0
narusenpai,658,5.0
WormFrizzer,658,4.0
wakka9ca,658,5.0
Brian333,658,5.0
Soldiershin,658,5.0
m0g,658,5.0
arff98,658,5.0
Slasher,658,5.0
LeandroGado,658,5.0
Cursedflame,658,5.0
neji11,658,5.0
Baby-BL,658,5.0
Braska_IlKhajiit,658,5.0
sayurionee-chan,658,5.0
Gracce,658,5.0
JEOSAMA,658,5.0
ShanaFlame,658,5.0
FauSToMaTiC,658,5.0
Akatsuki03,658,5.0
nikolai131,658,4.0
Darkline,658,5.0
Ughgetatan,658,4.0
idlezeal,658,5.0
Luna,658,3.0
Hikikomori-san,658,4.0
waoetfi,658,5.0
Tsukiaki,658,5.0
Turin2609,658,4.0
ExtremeGTSlayer,658,4.0
Kaz95,658,5.0
Zetsushige,658,4.0
Stooka,658,4.0
zhenya,658,5.0
Arthuro-Ray,658,5.0
rvmg,658,4.0
azoer,658,4.0
safena_ken,658,3.0
Yoshidayama,658,3.0
Anime_Reaper,658,4.0
msCandy,658,5.0
Yoda87,658,4.0
Taria,658,4.0
5za,658,5.0
Naratchi,658,4.0
Tekkers,658,4.0
MasterGear,658,5.0
Tipsyrools,658,4.0
Ana__wolf,658,3.0
meikiyou,658,5.0
mastertek,658,1.0
audry1000,658,4.0
Aaron44,658,4.0
mangafreakZX,658,5.0
Ninjice,658,4.0
kazumitakashi,658,4.0
ShiroganeDx,658,5.0
Jambo,658,5.0
niks1991911,658,4.0
dark-chaos,658,5.0
Karpaasi,658,4.0
xxesxx,658,5.0
Reika_Mikami,658,4.0
rossetrut,658,5.0
shizu,658,4.0
Kurookano,658,5.0
willmcgowan85,658,5.0
BaronBadass,658,4.0
DarkMaxUchiha,658,4.0
ViewtifulFella,658,5.0
Ongoingwhy,658,5.0
hasborn,658,3.0
Musumezakari,658,5.0
Rance-sama,658,5.0
KissMyAnthia,658,4.0
straggy,658,4.0
samgantz,658,4.0
Harumi_Hayashi,658,4.0
msarkar98,658,4.0
Kyourai,658,5.0
Nameless_Monster,658,5.0
Maria_Kazama,658,5.0
Llysander,658,4.0
BiancaRosa,658,5.0
Sc1encuS,658,5.0
Zevai,658,4.0
Alvenzo,658,5.0
Siana_chan,658,5.0
siston7,658,5.0
GoldenDevilGamer,658,4.0
AnimeXHunter,658,5.0
RenatoJr,658,5.0
Ketchup111,658,5.0
Mrudul,658,4.0
Navster,658,5.0
Zauvier9x2,658,5.0
9Hayate,658,5.0
AC23,658,4.0
AestheticLaifu,658,4.0
Ajdamko,658,5.0
akidedleaves,658,5.0
AndresCBP,658,5.0
asaderu,658,5.0
Atelier_Weiss,658,4.0
azusa02,658,3.0
berzerke53,658,4.0
cancer2alpaca,658,5.0
causselesV,658,5.0
CondessaSakura,658,4.0
Cooked_Chicken,658,4.0
Crimson_Kaiser,658,5.0
Dagako,658,4.0
Damuzen,658,4.0
Dansai,658,3.0
Demetan-,658,4.0
dingledong,658,4.0
hlben10,658,4.0
Hodor96,658,3.0
Htirelix,658,5.0
Iamdeva,658,5.0
XYGMA,658,4.0
yamzntunafish,658,5.0
yeims_,658,5.0
ys19931006,658,5.0
Imma_fakeweeb,658,4.0
ItachiDxD,658,5.0
petran79,658,4.0
QueenMyssie477,658,4.0
Ruisumaru,658,5.0
Senapi,658,4.0
SlothfulOtaku,658,5.0
Sluppski,658,4.0
stephen5000,658,5.0
Stolas,658,4.0
Strengthen,658,3.0
synthwriel,658,5.0
TalkingHead00,658,4.0
Tezsa,658,5.0
Thelas,658,5.0
TheRealSanji,658,3.0
Thereg741,658,4.0
Thorf,658,4.0
Fraxtal,658,4.0
FullTimeAutist,658,4.0
Fwufy,658,5.0
Generationkilla0,658,5.0
Genocyber,658,4.0
Gintoki_007,658,4.0
Grandiel,658,4.0
Greenbat,658,5.0
keasbo,658,4.0
KumoKumo-88,658,4.0
Kyosai,658,5.0
LegacyHeart,658,5.0
Lifeau,658,5.0
LunaEstlin,658,4.0
lungsreach,658,5.0
Makami-tsu,658,4.0
ManWild,658,1.0
marru7,658,5.0
Maryamathe,658,5.0
MHFO,658,5.0
Midnight_Wraith,658,5.0
MonkeyShell,658,4.0
Mr_Sakata,658,4.0
myopass,658,4.0
Nateriver20,658,4.0
